user_id,post_id,recommendation_score,interaction,rank
U2400,P04131,0.29224136,0,7
U2400,P04980,0.24262287,0,8
U2400,P04631,0.11855899,0,9
U2400,P02555,0.10755622,0,10
U2401,P01301,0.76197386,1,1
U2401,P01524,0.6841239,1,2
U2401,P00154,0.6440553,0,3
U2401,P01532,0.43898022,0,4
U2401,P04177,0.41852212,0,5
U2401,P02183,0.4038106,1,6
U2401,P04778,0.35298803,0,7
U2401,P00974,0.33597755,0,8
U2401,P01451,0.27935135,0,9
U2401,P01389,0.21743761,0,10
U2402,P02593,0.800125,1,1
U2402,P03940,0.7344149,1,2
U2402,P02272,0.7012956,0,3
U2402,P02767,0.6917548,1,4
U2402,P00016,0.6744631,0,5
U2402,P04343,0.62582934,1,6
U2402,P01259,0.5385406,1,7
U2402,P04725,0.5301109,1,8
U2402,P02694,0.52854776,0,9
U2402,P04641,0.4203309,1,10
U2403,P00103,0.77404517,1,1
U2403,P04300,0.7392516,1,2
U2403,P04801,0.7332333,1,3
U2403,P03811,0.7242648,1,4
U2403,P03893,0.6741173,1,5
U2403,P00381,0.6263083,0,6
U2403,P00414,0.6054914,0,7
U2403,P02605,0.56967986,1,8
U2403,P04981,0.55402863,1,9
U2403,P02852,0.528558,1,10
U2404,P04844,0.8049619,1,1
U2404,P03951,0.7548552,1,2
U2404,P02795,0.71377206,0,3
U2404,P03948,0.7023092,0,4
U2404,P03936,0.69586706,0,5
U2404,P02430,0.6295814,0,6
U2404,P03386,0.4599561,1,7
U2404,P03287,0.45174012,1,8
U2404,P01144,0.34214485,0,9
U2405,P01621,0.82714546,1,1
U2405,P01701,0.7488591,1,2
U2405,P02891,0.7448836,1,3
U2405,P00550,0.71483004,1,4
U2405,P03277,0.69493407,0,5
U2405,P03654,0.63376313,0,6
U2405,P00550,0.5258163,0,7
U2405,P02429,0.50684005,0,8
U2405,P02448,0.50387216,0,9
U2405,P03522,0.47560313,0,10
U2406,P03285,0.68144673,0,1
U2406,P01960,0.5001936,0,2
U2406,P03196,0.461645,0,3
U2406,P01406,0.44510797,1,4
U2406,P03008,0.40627056,0,5
U2406,P01872,0.39855295,1,6
U2406,P00477,0.33796045,0,7
U2406,P04646,0.33362982,0,8
U2406,P00512,0.30025786,0,9
U2406,P03658,0.27331245,0,10
U2407,P00011,0.80266726,1,1
U2407,P02415,0.77451754,1,2
U2407,P01674,0.7130309,1,3
U2407,P03551,0.6871156,1,4
U2407,P03223,0.6604227,0,5
U2407,P03422,0.60090697,1,6
U2407,P02207,0.51462156,1,7
U2407,P01579,0.49325106,0,8
U2407,P03079,0.20483157,0,9
U2408,P00385,0.6379997,0,1
U2408,P00226,0.63287646,1,2
U2408,P00137,0.60151243,1,3
U2408,P01255,0.58903223,1,4
U2408,P02712,0.5724903,1,5
U2408,P04233,0.44663256,0,6
U2408,P00698,0.39950517,0,7
U2408,P00051,0.35976323,0,8
U2409,P01733,0.59574497,0,1
U2409,P03141,0.51258236,0,2
U2409,P03255,0.5010875,0,3
U2409,P04897,0.5003742,1,4
U2409,P04434,0.48857704,0,5
U2409,P04957,0.46577305,1,6
U2409,P03005,0.40271005,0,7
U2409,P00552,0.34903717,0,8
U2409,P02570,0.3428005,0,9
U2409,P00825,0.33888042,0,10
U2410,P03813,0.69384223,1,1
U2410,P02204,0.68713856,1,2
U2410,P04773,0.6172833,1,3
U2410,P04584,0.61685973,1,4
U2410,P01434,0.527378,1,5
U2410,P01505,0.50737464,1,6
U2410,P01332,0.45305383,1,7
U2410,P01545,0.33236364,0,8
U2410,P03898,0.31180453,0,9
U2410,P03985,0.26733056,0,10
U2411,P02661,0.66154706,1,1
U2411,P04650,0.6527564,1,2
U2411,P00379,0.63866055,1,3
U2411,P01119,0.6169082,1,4
U2411,P00678,0.58808154,1,5
U2411,P03153,0.5624973,1,6
U2411,P04018,0.5591588,0,7
U2411,P04990,0.49809185,1,8
U2411,P00994,0.4795999,0,9
U2411,P02259,0.37409842,1,10
U2412,P01046,0.7099652,1,1
U2412,P00755,0.47438464,0,2
U2412,P02694,0.45479292,0,3
U2412,P00106,0.44307998,0,4
U2412,P02512,0.41942084,0,5
U2412,P04334,0.41733593,0,6
U2412,P04242,0.37340733,1,7
U2412,P04580,0.36891285,0,8
U2412,P04193,0.32950512,0,9
U2413,P04192,0.74715555,1,1
U2413,P04587,0.6621992,0,2
U2413,P02206,0.60798657,0,3
U2413,P04343,0.60484546,1,4
U2413,P02322,0.45512167,0,5
U2413,P00444,0.34168482,0,6
U2413,P02748,0.3323715,0,7
U2414,P03668,0.7930009,1,1
U2414,P02244,0.78415173,1,2
U2414,P02266,0.7182362,1,3
U2414,P01750,0.686768,0,4
U2414,P00381,0.6666001,0,5
U2414,P04678,0.56026614,1,6
U2414,P01437,0.4697223,0,7
U2414,P00615,0.4317137,0,8
U2414,P01874,0.419051,0,9
U2414,P04939,0.35967717,0,10
U2415,P03848,0.6915189,1,1
U2415,P04972,0.67476046,1,2
U2415,P03766,0.66954863,0,3
U2415,P01859,0.61180955,1,4
U2415,P01019,0.52929157,1,5
U2415,P02819,0.49712473,1,6
U2415,P03453,0.46022427,0,7
U2415,P03384,0.44498992,0,8
U2415,P02482,0.42298672,0,9
U2415,P00099,0.40358546,0,10
U2416,P00572,0.7361646,1,1
U2416,P01758,0.70246416,1,2
U2416,P01699,0.6773795,1,3
U2416,P01540,0.62792975,1,4
U2416,P01233,0.62543046,1,5
U2416,P01231,0.54981536,1,6
U2416,P04351,0.5212434,1,7
U2416,P04328,0.5015132,1,8
U2416,P02582,0.48510364,0,9
U2416,P04816,0.4614546,0,10
U2417,P01811,0.76062214,1,1
U2417,P04326,0.7075394,1,2
U2417,P01385,0.6890528,1,3
U2417,P00360,0.51834697,1,4
U2417,P01950,0.4643816,0,5
U2417,P00854,0.22952951,0,6
U2418,P04588,0.7410555,0,1
U2418,P01942,0.59898204,1,2
U2418,P02617,0.5633484,0,3
U2418,P04149,0.5117844,1,4
U2418,P00124,0.50611985,1,5
U2418,P04202,0.49776143,0,6
U2418,P01786,0.49610233,1,7
U2418,P00071,0.4310881,0,8
U2418,P03840,0.4183423,0,9
U2418,P03222,0.30003995,0,10
U2419,P03664,0.7611098,1,1
U2419,P02402,0.6309469,0,2
U2419,P02670,0.44563073,1,3
U2419,P03539,0.39653045,1,4
U2420,P00463,0.8237801,1,1
U2420,P04681,0.7844862,1,2
U2420,P01956,0.7114906,1,3
U2420,P02631,0.540086,1,4
U2420,P03198,0.5225343,0,5
U2420,P02958,0.52097744,1,6
U2421,P03389,0.8295987,1,1
U2421,P03977,0.75263804,1,2
U2421,P02684,0.62280184,0,3
U2421,P02527,0.4426392,1,4
U2421,P01574,0.4117712,1,5
U2421,P03405,0.30546984,0,6
U2421,P04603,0.3015845,0,7
U2422,P00831,0.6508589,0,1
U2422,P03137,0.63873,1,2
U2422,P01599,0.6369919,0,3
U2422,P03308,0.5522497,0,4
U2422,P02264,0.5013792,1,5
U2422,P03299,0.4941898,0,6
U2422,P03048,0.49283502,0,7
U2422,P00865,0.4269236,0,8
U2422,P04520,0.35043564,0,9
U2422,P01626,0.29695913,0,10
U2423,P01934,0.685805,1,1
U2423,P04209,0.6795864,1,2
U2423,P02134,0.5803272,0,3
U2423,P02082,0.49454618,1,4
U2423,P02870,0.4615185,0,5
U2423,P03683,0.33841696,0,6
U2423,P01790,0.24767262,0,7
U2424,P01039,0.80840284,1,1
U2424,P02021,0.6438971,1,2
U2424,P02977,0.62865853,0,3
U2424,P00941,0.6228226,1,4
U2424,P04705,0.6151949,0,5
U2424,P00226,0.49546483,0,6
U2424,P02199,0.48317277,0,7
U2424,P03703,0.46882862,0,8
U2424,P04317,0.35852933,0,9
U2424,P01659,0.3421709,1,10
U2425,P01049,0.7448306,1,1
U2425,P01479,0.5990236,1,2
U2425,P02839,0.52014667,0,3
U2425,P00372,0.51920646,0,4
U2425,P01722,0.4567268,1,5
U2425,P00599,0.44819865,0,6
U2425,P00587,0.3931009,0,7
U2425,P04051,0.37107524,0,8
U2425,P03316,0.3299361,0,9
U2426,P00209,0.66604036,0,1
U2426,P02134,0.61895025,0,2
U2426,P00547,0.43614215,0,3
U2426,P03198,0.4252086,0,4
U2426,P03328,0.42081103,1,5
U2426,P04761,0.41055244,0,6
U2426,P02580,0.38349688,0,7
U2426,P02761,0.38116664,0,8
U2426,P04938,0.38077348,1,9
U2426,P00035,0.37009504,1,10
U2427,P03570,0.7406318,1,1
U2427,P03887,0.73224044,1,2
U2427,P02144,0.59219426,0,3
U2427,P04030,0.5854003,0,4
U2427,P02673,0.50923336,1,5
U2427,P01487,0.49585682,0,6
U2427,P02273,0.44030908,0,7
U2427,P03548,0.4161097,1,8
U2427,P03548,0.38491476,0,9
U2427,P04326,0.35996693,0,10
U2428,P02370,0.85473496,1,1
U2428,P04512,0.84655917,1,2
U2428,P00819,0.82707965,1,3
U2428,P00894,0.8114178,1,4
U2428,P01119,0.6433681,1,5
U2428,P03564,0.6383213,1,6
U2428,P04471,0.63154656,1,7
U2428,P00114,0.60386163,1,8
U2428,P03731,0.59630936,1,9
U2428,P04133,0.5333497,0,10
U2429,P02946,0.75750095,1,1
U2429,P01098,0.69879806,1,2
U2429,P03507,0.65367275,1,3
U2429,P00900,0.58738935,0,4
U2429,P01531,0.45173952,0,5
U2429,P01360,0.43705153,1,6
U2429,P00742,0.40810135,0,7
U2429,P00393,0.40799686,0,8
U2429,P03195,0.31252578,1,9
U2429,P00130,0.25081527,0,10
U2430,P03525,0.72912735,1,1
U2430,P03701,0.59543484,0,2
U2430,P01568,0.55091405,1,3
U2430,P02997,0.54792416,0,4
U2430,P02583,0.5204328,0,5
U2430,P04808,0.5095071,1,6
U2430,P04852,0.5062664,1,7
U2430,P04317,0.49968898,0,8
U2430,P02158,0.49386156,1,9
U2430,P04211,0.4903233,0,10
U2431,P01499,0.82614696,1,1
U2431,P02782,0.80070865,1,2
U2431,P00783,0.77652997,1,3
U2431,P00162,0.75754654,1,4
U2431,P01211,0.7044727,1,5
U2431,P03028,0.662401,1,6
U2431,P03716,0.55122685,1,7
U2431,P02951,0.5282797,0,8
U2431,P04933,0.51432824,1,9
U2431,P03551,0.4346371,0,10
U2432,P04265,0.568598,0,1
U2432,P04543,0.5300556,1,2
U2432,P04480,0.35960463,0,3
U2432,P00926,0.3484169,0,4
U2432,P01141,0.33314013,0,5
U2432,P04462,0.27961305,0,6
U2433,P00594,0.6795435,1,1
U2433,P00618,0.6640908,1,2
U2433,P04258,0.6285067,0,3
U2433,P01829,0.5931001,1,4
U2433,P03475,0.54330707,1,5
U2433,P04395,0.52806616,0,6
U2433,P02023,0.5008446,1,7
U2433,P00673,0.5008072,0,8
U2433,P04806,0.48003456,0,9
U2433,P03193,0.47307333,0,10
U2434,P02782,0.7357813,1,1
U2434,P02925,0.48423147,1,2
U2434,P03848,0.43302158,0,3
U2434,P03089,0.416031,1,4
U2434,P03455,0.41036373,0,5
U2434,P02193,0.38750803,0,6
U2435,P03494,0.733108,1,1
U2435,P04838,0.68729734,1,2
U2435,P02055,0.604636,1,3
U2435,P00308,0.46547708,1,4
U2435,P01806,0.38845506,1,5
U2435,P03731,0.2954654,0,6
U2436,P00178,0.5324024,1,1
U2436,P04582,0.5261834,1,2
U2436,P02958,0.48767382,0,3
U2436,P03275,0.47459382,1,4
U2436,P03979,0.46200132,0,5
U2436,P00684,0.45700723,1,6
U2436,P03539,0.27847317,1,7
U2436,P03741,0.221877,1,8
U2437,P04914,0.7156628,1,1
U2437,P02560,0.70002574,1,2
U2437,P01701,0.64408165,1,3
U2437,P03901,0.6256861,1,4
U2437,P01470,0.5593809,1,5
U2437,P01083,0.4767071,0,6
U2437,P03275,0.37057278,0,7
U2437,P02287,0.29986197,0,8
U2437,P03064,0.22037375,0,9
U2437,P01461,0.16675068,0,10
U2438,P00502,0.57841474,1,1
U2438,P04690,0.50106746,1,2
U2438,P02321,0.489665,1,3
U2438,P04374,0.385011,0,4
U2438,P02341,0.36212295,0,5
U2438,P03235,0.32080573,0,6
U2438,P01342,0.30815977,0,7
U2439,P03706,0.67115813,1,1
U2439,P00676,0.40842527,0,2
U2439,P04837,0.34349403,0,3
U2439,P00426,0.25855905,0,4
U2439,P02164,0.24120815,1,5
U2440,P00668,0.8168465,1,1
U2440,P03648,0.70530814,1,2
U2440,P00212,0.664526,1,3
U2440,P01935,0.6435682,1,4
U2440,P04478,0.53619075,1,5
U2440,P00612,0.5030201,1,6
U2440,P03378,0.46819046,0,7
U2440,P03701,0.29401833,0,8
U2440,P01428,0.29341736,0,9
U2441,P04460,0.71571,0,1
U2441,P02096,0.71040696,0,2
U2441,P01403,0.688759,0,3
U2441,P01032,0.6810306,1,4
U2441,P00799,0.5495709,0,5
U2441,P03302,0.53280425,1,6
U2441,P00131,0.49373853,0,7
U2441,P00113,0.48622113,1,8
U2441,P01713,0.38837162,0,9
U2441,P04311,0.30803084,0,10
U2442,P00483,0.5107011,0,1
U2442,P02986,0.46250436,0,2
U2442,P02650,0.44361326,1,3
U2442,P03368,0.41983536,0,4
U2442,P03180,0.32381856,0,5
U2442,P01986,0.21995272,0,6
U2443,P00066,0.67367077,0,1
U2443,P00663,0.6704682,1,2
U2443,P03672,0.6205653,1,3
U2443,P02619,0.5961461,1,4
U2443,P03514,0.594874,1,5
U2443,P04121,0.5945786,0,6
U2443,P03225,0.5798848,1,7
U2443,P02005,0.56011444,1,8
U2443,P03993,0.5107768,0,9
U2443,P03863,0.46207187,1,10
U2444,P01953,0.7970538,1,1
U2444,P00503,0.7280545,0,2
U2444,P01019,0.644457,1,3
U2444,P04750,0.610463,1,4
U2444,P02509,0.61004794,1,5
U2444,P03475,0.603549,1,6
U2445,P03122,0.72490877,0,1
U2445,P04271,0.5918924,1,2
U2445,P00634,0.5355209,0,3
U2445,P02440,0.5300368,0,4
U2445,P01780,0.494946,0,5
U2445,P04999,0.46384335,1,6
U2445,P02963,0.44097233,1,7
U2445,P04483,0.43661478,1,8
U2445,P04875,0.28931576,0,9
U2445,P02956,0.17987253,0,10
U2446,P02230,0.7408855,0,1
U2446,P03445,0.7258988,1,2
U2446,P03336,0.67382,1,3
U2446,P04993,0.5467165,1,4
U2446,P02589,0.5442068,0,5
U2446,P01583,0.45730084,0,6
U2446,P00765,0.45233634,1,7
U2446,P00849,0.25549904,0,8
U2447,P03207,0.78707564,1,1
U2447,P03679,0.78172773,1,2
U2447,P02471,0.74556047,1,3
U2447,P04698,0.65215915,1,4
U2447,P04981,0.58870566,1,5
U2447,P03228,0.48728684,1,6
U2447,P00942,0.43645075,0,7
U2447,P02834,0.34718207,0,8
U2447,P02160,0.33091137,0,9
U2447,P03448,0.30344078,0,10
U2448,P03758,0.68483216,1,1
U2448,P04336,0.6777271,1,2
U2448,P00294,0.6382938,1,3
U2448,P01999,0.5176463,0,4
U2448,P00613,0.42772236,0,5
U2448,P00025,0.40678185,0,6
U2448,P04681,0.25045875,0,7
U2449,P03836,0.88767594,1,1
U2449,P00438,0.64448345,1,2
U2449,P00875,0.48597023,0,3
U2449,P03926,0.43805003,1,4
U2449,P01535,0.38108197,1,5
U2449,P03321,0.37485075,1,6
U2449,P01882,0.36787027,1,7
U2449,P03264,0.31396028,0,8
U2449,P04032,0.31260282,0,9
U2449,P03807,0.28466472,1,10
U2450,P01980,0.84064496,1,1
U2450,P02633,0.67063385,1,2
U2450,P00194,0.6457715,0,3
U2450,P01562,0.62952584,1,4
U2450,P01047,0.56725013,0,5
U2450,P03124,0.5505447,1,6
U2450,P03721,0.45121458,1,7
U2450,P01236,0.38618034,0,8
U2450,P00004,0.30201188,1,9
U2451,P04254,0.80420166,1,1
U2451,P02259,0.4572852,0,2
U2452,P04513,0.81495446,1,1
U2452,P01218,0.7993122,1,2
U2452,P00100,0.77825254,1,3
U2452,P04808,0.75967765,1,4
U2452,P02898,0.73549306,1,5
U2452,P02728,0.7270068,1,6
U2452,P01761,0.71471924,0,7
U2452,P02655,0.6567709,1,8
U2452,P03495,0.6413865,1,9
U2452,P00746,0.63700706,1,10
U2453,P01199,0.8033412,1,1
U2453,P03609,0.72015375,1,2
U2453,P00316,0.6722982,1,3
U2453,P01240,0.5031895,0,4
U2453,P03995,0.44233775,0,5
U2453,P03374,0.30313674,0,6
U2454,P02778,0.8610298,1,1
U2454,P01669,0.8425189,1,2
U2454,P01011,0.7622769,1,3
U2454,P04125,0.7514277,1,4
U2454,P04423,0.7046121,1,5
U2454,P01809,0.6272119,1,6
U2454,P02329,0.61324406,0,7
U2454,P03500,0.54421806,1,8
U2454,P03764,0.5321908,0,9
U2454,P01655,0.47777793,0,10
U2455,P02148,0.84055614,1,1
U2455,P03102,0.7062241,1,2
U2455,P02958,0.6471692,1,3
U2455,P00718,0.5553488,1,4
U2455,P01653,0.5420713,1,5
U2455,P00932,0.48321202,0,6
U2455,P04722,0.48056036,0,7
U2455,P04591,0.46273857,1,8
U2456,P01711,0.65723515,1,1
U2456,P04909,0.64574504,1,2
U2456,P04779,0.57864434,0,3
U2456,P01310,0.565221,1,4
U2456,P02775,0.53321123,0,5
U2456,P01628,0.46480516,0,6
U2456,P04125,0.43986136,0,7
U2456,P02667,0.28440827,0,8
U2456,P02871,0.08222262,0,9
U2457,P01400,0.8567375,1,1
U2457,P02263,0.6700424,1,2
U2457,P04119,0.5793801,0,3
U2457,P04211,0.42786586,0,4
U2457,P02978,0.34523228,0,5
U2457,P03179,0.34251082,0,6
U2457,P01706,0.28341565,0,7
U2458,P00734,0.7619398,1,1
U2458,P00606,0.6676375,1,2
U2458,P02258,0.5195607,0,3
U2458,P01799,0.5074188,1,4
U2458,P02500,0.44470766,0,5
U2458,P04633,0.41444987,0,6
U2458,P03490,0.41220126,0,7
U2458,P00386,0.3688034,0,8
U2458,P03841,0.35479593,1,9
U2458,P03470,0.33365905,0,10
U2459,P00226,0.69314724,1,1
U2459,P00268,0.61805964,0,2
U2459,P01277,0.5940429,0,3
U2459,P01020,0.5932582,0,4
U2459,P01071,0.5183346,0,5
U2459,P02848,0.49631402,0,6
U2459,P01767,0.49085465,1,7
U2459,P00785,0.46591854,1,8
U2459,P01613,0.434722,1,9
U2459,P00728,0.29292136,0,10
U2460,P00349,0.7150586,0,1
U2460,P04093,0.6608073,1,2
U2460,P04093,0.65774214,1,3
U2460,P00002,0.6357944,1,4
U2460,P04389,0.5530239,0,5
U2460,P03060,0.43237844,0,6
U2460,P00717,0.3692422,1,7
U2460,P03511,0.33891827,1,8
U2461,P02638,0.5707052,1,1
U2461,P02395,0.53100944,1,2
U2461,P03758,0.410982,0,3
U2461,P00333,0.40465415,0,4
U2461,P00812,0.37900996,0,5
U2461,P03254,0.37290618,0,6
U2462,P04995,0.6751647,1,1
U2462,P02980,0.6656436,1,2
U2462,P04420,0.608229,0,3
U2462,P02035,0.5524254,0,4
U2462,P00971,0.5196566,0,5
U2462,P00839,0.49620187,0,6
U2462,P02344,0.46037707,0,7
U2462,P04686,0.44356784,1,8
U2462,P03095,0.14011402,0,9
U2463,P02783,0.7903847,1,1
U2463,P00235,0.68003464,0,2
U2463,P02533,0.6022187,0,3
U2463,P00153,0.5898528,1,4
U2463,P03685,0.5492481,1,5
U2463,P00402,0.5360281,1,6
U2463,P04323,0.47877252,0,7
U2463,P00541,0.4417071,0,8
U2463,P02908,0.43029255,0,9
U2463,P02281,0.39143768,0,10
U2464,P04425,0.64464295,1,1
U2464,P03126,0.6115215,1,2
U2464,P03849,0.61109084,1,3
U2464,P02935,0.5651235,0,4
U2464,P03712,0.56419045,1,5
U2464,P03749,0.4632476,1,6
U2464,P01066,0.4594783,0,7
U2464,P03910,0.44712257,0,8
U2464,P02487,0.43401346,0,9
U2464,P02255,0.4076861,0,10
U2465,P01669,0.7193695,1,1
U2465,P04912,0.6647704,1,2
U2465,P03561,0.58453685,1,3
U2465,P04433,0.55106896,1,4
U2465,P02930,0.5305064,0,5
U2465,P03256,0.47360477,0,6
U2465,P01840,0.47249344,0,7
U2465,P01632,0.4705024,1,8
U2465,P03145,0.4459206,1,9
U2465,P01812,0.43452683,0,10
U2466,P00635,0.7668997,1,1
U2466,P01082,0.7359862,1,2
U2466,P00182,0.7055474,1,3
U2466,P02779,0.7041386,1,4
U2466,P04261,0.52372044,1,5
U2466,P02302,0.49445125,0,6
U2466,P02160,0.48323858,0,7
U2466,P04197,0.42325073,0,8
U2466,P01656,0.23295136,0,9
U2466,P04001,0.20534115,0,10
U2467,P01682,0.59219944,1,1
U2467,P03581,0.5362371,0,2
U2467,P00555,0.51154065,1,3
U2467,P00009,0.4815358,0,4
U2467,P01003,0.35820803,0,5
U2467,P02959,0.35061562,0,6
U2467,P03877,0.25624377,0,7
U2467,P02802,0.203331,0,8
U2468,P00116,0.5612047,1,1
U2468,P04466,0.52977175,0,2
U2468,P03129,0.5048133,1,3
U2468,P03736,0.4495787,1,4
U2468,P03739,0.38553783,1,5
U2468,P00621,0.35260954,1,6
U2468,P01123,0.3070799,0,7
U2468,P04144,0.21906339,0,8
U2468,P01181,0.21282893,0,9
U2469,P02806,0.7199368,1,1
U2469,P00892,0.5427728,1,2
U2469,P02970,0.50885475,1,3
U2469,P01522,0.49397627,1,4
U2469,P01110,0.44479713,0,5
U2469,P03479,0.41590083,0,6
U2469,P03785,0.40948364,0,7
U2469,P01914,0.36887,1,8
U2469,P01321,0.22260073,0,9
U2470,P01926,0.680675,0,1
U2470,P00404,0.6202829,1,2
U2470,P03461,0.52487946,1,3
U2470,P00038,0.51802105,0,4
U2470,P03193,0.468205,1,5
U2470,P04874,0.45836824,0,6
U2470,P03107,0.42722905,0,7
U2470,P01609,0.42531583,0,8
U2470,P04914,0.32636425,1,9
U2470,P00358,0.3162178,0,10
U2471,P03113,0.61994755,0,1
U2471,P01330,0.6064292,0,2
U2471,P00584,0.53438085,1,3
U2471,P04352,0.4668117,0,4
U2471,P02312,0.45829695,1,5
U2471,P03536,0.41716644,1,6
U2471,P00249,0.39782828,1,7
U2471,P03582,0.30724928,0,8
U2471,P04355,0.24668743,0,9
U2471,P04525,0.23586848,0,10
U2472,P04280,0.84216064,1,1
U2472,P00399,0.6311843,1,2
U2472,P01941,0.62291497,1,3
U2472,P04642,0.5934181,1,4
U2472,P04695,0.5461914,0,5
U2472,P02994,0.500358,0,6
U2472,P00833,0.4916578,0,7
U2472,P03158,0.44470108,0,8
U2472,P01433,0.31414264,0,9
U2473,P02215,0.6489313,1,1
U2473,P03378,0.64655316,0,2
U2473,P00996,0.6030944,0,3
U2473,P04382,0.5880609,0,4
U2473,P03922,0.520807,1,5
U2473,P00304,0.4424502,0,6
U2473,P04277,0.43645748,1,7
U2473,P00673,0.28529325,0,8
U2473,P00251,0.15116262,1,9
U2474,P04477,0.84939104,1,1
U2474,P04056,0.7585694,0,2
U2474,P00506,0.7111016,0,3
U2474,P04407,0.58337444,1,4
U2474,P01858,0.51632714,1,5
U2474,P01479,0.50178325,1,6
U2474,P01026,0.43760985,0,7
U2475,P00175,0.84454334,1,1
U2475,P03467,0.7312356,1,2
U2475,P00055,0.7294296,1,3
U2475,P01497,0.67381334,0,4
U2475,P01558,0.6301882,0,5
U2475,P02135,0.34707388,0,6
U2475,P01998,0.29747996,0,7
U2475,P01881,0.27112284,0,8
U2475,P02549,0.24672464,0,9
U2476,P04249,0.9063491,1,1
U2476,P03388,0.6641271,1,2
U2476,P03832,0.60112596,1,3
U2476,P01640,0.6009628,1,4
U2476,P04412,0.58675474,0,5
U2476,P03507,0.5419172,1,6
U2476,P04913,0.510511,0,7
U2476,P04258,0.4803349,0,8
U2476,P04164,0.33701622,0,9
U2477,P01182,0.66337323,1,1
U2477,P00869,0.58018255,0,2
U2477,P03142,0.5578815,1,3
U2477,P03156,0.53697735,0,4
U2477,P04814,0.42231253,0,5
U2477,P00611,0.35347793,1,6
U2477,P02428,0.24500939,0,7
U2478,P03636,0.61794055,1,1
U2478,P03074,0.6109033,1,2
U2478,P00455,0.59228706,1,3
U2478,P04143,0.58478844,0,4
U2478,P03078,0.5504931,1,5
U2478,P04439,0.40493378,0,6
U2478,P04442,0.38927332,0,7
U2478,P04307,0.36457536,0,8
U2478,P02392,0.36363757,1,9
U2478,P04297,0.2962583,0,10
U2479,P00089,0.64349276,0,1
U2479,P04331,0.61187184,1,2
U2479,P02459,0.6040007,1,3
U2479,P00806,0.58949226,0,4
U2479,P00765,0.5862275,1,5
U2479,P00264,0.5823935,0,6
U2479,P01144,0.5297108,0,7
U2479,P01698,0.49618495,0,8
U2479,P03521,0.39859253,0,9
U2479,P00598,0.32880625,0,10
U2480,P03164,0.6284294,1,1
U2480,P03048,0.6226817,1,2
U2480,P03560,0.5750872,0,3
U2480,P02756,0.51309687,1,4
U2480,P00674,0.50947815,0,5
U2480,P00504,0.49261945,0,6
U2480,P01224,0.49208325,1,7
U2480,P00146,0.45090365,0,8
U2480,P00632,0.3875876,0,9
U2480,P04357,0.37263656,0,10
U2481,P04760,0.7017093,1,1
U2481,P02263,0.53487533,1,2
U2481,P02263,0.45213252,1,3
U2481,P01748,0.40341926,1,4
U2481,P03305,0.34353375,0,5
U2481,P00902,0.1703037,0,6
U2482,P04123,0.6479855,1,1
U2482,P02965,0.62638867,1,2
U2482,P01103,0.5960019,0,3
U2482,P01166,0.55485547,1,4
U2482,P03785,0.5461245,1,5
U2482,P04660,0.4643411,0,6
U2482,P00996,0.46017665,1,7
U2482,P00179,0.3849629,0,8
U2482,P04908,0.345992,0,9
U2482,P04862,0.34042162,1,10
U2483,P00688,0.68091595,1,1
U2483,P00142,0.6674182,1,2
U2483,P01804,0.64212394,1,3
U2483,P00767,0.52153003,0,4
U2483,P02272,0.4134189,0,5
U2483,P01928,0.38376686,0,6
U2483,P00196,0.31705427,0,7
U2484,P04226,0.81026155,1,1
U2484,P03388,0.68732226,0,2
U2484,P03997,0.6767522,0,3
U2484,P01969,0.65906477,0,4
U2484,P04197,0.64313805,0,5
U2484,P00604,0.6365778,1,6
U2484,P00671,0.6121816,0,7
U2484,P00183,0.50867265,0,8
U2484,P03677,0.4695394,1,9
U2484,P01685,0.44659403,0,10
U2485,P02435,0.729452,1,1
U2485,P01911,0.67422503,0,2
U2485,P01420,0.67048573,1,3
U2485,P03733,0.52618504,1,4
U2485,P04381,0.522793,0,5
U2485,P03757,0.4758941,1,6
U2485,P02933,0.33576807,0,7
U2485,P01030,0.3346403,0,8
U2485,P04417,0.33151585,0,9
U2485,P00096,0.22780447,0,10
U2486,P02765,0.7670253,1,1
U2486,P02077,0.66815823,1,2
U2486,P01766,0.6611474,0,3
U2486,P00720,0.6525731,0,4
U2486,P04661,0.62482136,1,5
U2486,P02862,0.58648366,0,6
U2486,P01759,0.56761485,1,7
U2486,P02436,0.488455,0,8
U2486,P01860,0.30607253,0,9
U2487,P03709,0.76478004,1,1
U2487,P01126,0.74996936,1,2
U2487,P02657,0.7370251,1,3
U2487,P00097,0.66402775,1,4
U2487,P00351,0.5784304,1,5
U2487,P03829,0.56144583,0,6
U2487,P00786,0.5306848,1,7
U2487,P00783,0.34368765,0,8
U2487,P02450,0.24713826,0,9
U2487,P00716,0.08953799,0,10
U2488,P01559,0.61109155,1,1
U2488,P00155,0.5995372,1,2
U2488,P02226,0.5886369,1,3
U2488,P01218,0.5824262,1,4
U2488,P02879,0.4905271,0,5
U2488,P01086,0.4888629,1,6
U2488,P02218,0.46692884,1,7
U2488,P01215,0.14814289,0,8
U2489,P01160,0.59455466,1,1
U2489,P03223,0.46743932,0,2
U2489,P00184,0.4246211,1,3
U2489,P00924,0.3998759,0,4
U2489,P04667,0.39930266,0,5
U2489,P02966,0.38121817,0,6
U2489,P03195,0.34423158,0,7
U2489,P00541,0.2938823,1,8
U2489,P00627,0.2500047,1,9
